# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  DJPMMEHC_01462      K11072  498.73  102.2   2.9e-30 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]
  DJPMMEHC_01462      K10824  305.80  102.2     3e-30 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_01462      K17240  489.33  101.7   3.7e-30 inositol-phosphate transport system ATP-binding protein
  DJPMMEHC_01462      K02052  501.10  101.0   8.1e-30 putative spermidine/putrescine transport system ATP-binding protein
  DJPMMEHC_01462      K19083  405.17  100.3   8.7e-30 bacitracin transport system ATP-binding protein
  DJPMMEHC_01462      K16960  398.73   99.3     2e-29 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K01995  314.03   98.3   4.8e-29 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_01462      K10539  699.13   97.0   6.7e-29 L-arabinose transport system ATP-binding protein [EC:7.5.2.12]
  DJPMMEHC_01462      K10558  574.93   96.3   1.5e-28 AI-2 transport system ATP-binding protein
  DJPMMEHC_01462      K10041  406.50   95.8   1.9e-28 aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K09972  441.03   95.3   2.7e-28 general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K10548  728.90   94.8     4e-28 putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_01462      K10829  364.03   94.8   4.7e-28 ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]
  DJPMMEHC_01462      K20490  294.70   94.4   5.7e-28 lantibiotic transport system ATP-binding protein
  DJPMMEHC_01462      K01996  320.93   93.6   1.4e-27 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_01462      K11084  428.67   93.3   1.2e-27 2-aminoethylphosphonate transport system ATP-binding protein
  DJPMMEHC_01462      K16920  345.40   92.9   1.8e-27 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_01462      K10111  532.93   92.4   2.7e-27 multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_01462      K11710  353.93   92.3   2.8e-27 manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
  DJPMMEHC_01462      K19079  442.77   91.8   3.5e-27 cationic antimicrobial peptide transport system ATP-binding protein
  DJPMMEHC_01462      K17215  730.17   91.7   3.2e-27 inositol transport system ATP-binding protein
  DJPMMEHC_01462      K20459  368.60   91.5   5.8e-27 lantibiotic transport system ATP-binding protein
  DJPMMEHC_01462      K10000  348.87   91.0   6.9e-27 arginine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K23547  642.20   90.7   7.4e-27 sugar transport system ATP-binding protein
  DJPMMEHC_01462      K06160  581.33   90.5   8.1e-27 putative pyoverdin transport system ATP-binding/permease protein
  DJPMMEHC_01462      K10004  408.20   90.1   1.2e-26 glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K24949  365.97   89.0   2.4e-26 antimicrobial peptide resistance transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01462      K05779  229.87   88.5   3.6e-26 putative thiamine transport system ATP-binding protein
  DJPMMEHC_01462      K19309  421.43   88.3   5.4e-26 bacitracin transport system ATP-binding protein
  DJPMMEHC_01462      K15578  427.17   88.2   5.3e-26 nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]
  DJPMMEHC_01462      K10823  490.13   88.2   5.8e-26 oligopeptide transport system ATP-binding protein
  DJPMMEHC_01462      K15583  505.27   87.2   9.4e-26 oligopeptide transport system ATP-binding protein
  DJPMMEHC_01462      K10008  419.40   87.0   9.4e-26 glutamate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K13926  850.70   86.8   7.5e-26 ribosome-dependent ATPase
  DJPMMEHC_01462      K11958  375.13   86.7   1.4e-25 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_01462      K02045  443.83   86.5   1.8e-25 sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]
  DJPMMEHC_01462      K10830  357.77   85.6   3.2e-25 manganese/zinc transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_01462      K11957  373.70   85.3     3e-25 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_01462      K12372  454.97   85.2   4.8e-25 dipeptide transport system ATP-binding protein
  DJPMMEHC_01462      K05816  518.60   84.9   5.5e-25 sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]
  DJPMMEHC_01462      K17325  441.30   84.8   5.4e-25 glycerol transport system ATP-binding protein
  DJPMMEHC_01462      K10542  730.20   84.6     5e-25 methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_01462      K17210  668.87   84.1   6.9e-25 inositol transport system ATP-binding protein
  DJPMMEHC_01462      K19230  330.53   83.1   1.7e-24 cationic peptide transport system ATP-binding protein
  DJPMMEHC_01462      K06074  240.47   82.7   2.6e-24 vitamin B12 transport system ATP-binding protein [EC:7.6.2.8]
  DJPMMEHC_01462      K15579  423.83   82.7   2.2e-24 nitrate/nitrite transport system ATP-binding protein
  DJPMMEHC_01462      K09013  164.80   82.3   2.7e-24 Fe-S cluster assembly ATP-binding protein
  DJPMMEHC_01462      K11607  412.77   81.9   3.6e-24 manganese/iron transport system ATP-binding protein
  DJPMMEHC_01462      K00400  550.73   81.6   4.4e-24 methyl coenzyme M reductase system, component A2
  DJPMMEHC_01462      K11603  361.60   81.5     5e-24 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_01462      K11076  483.03   80.5   8.8e-24 putrescine transport system ATP-binding protein [EC:7.6.2.16]
  DJPMMEHC_01462      K12371  494.00   80.3   1.3e-23 dipeptide transport system ATP-binding protein
  DJPMMEHC_01462      K05780  229.80   77.7   7.4e-23 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
  DJPMMEHC_01462      K17076  375.67   77.6   7.9e-23 putative lysine transport system ATP-binding protein
  DJPMMEHC_01462      K17324  369.60   77.4   8.3e-23 glycerol transport system ATP-binding protein
  DJPMMEHC_01462      K17207  725.97   77.4   8.5e-23 putative xylitol transport system ATP-binding protein
  DJPMMEHC_01462      K06159  568.50   77.3   7.6e-23 multidrug/microcin transport system ATP-binding/permease protein
  DJPMMEHC_01462      K15738  633.23   76.8   1.1e-22 ABC transport system ATP-binding/permease protein
  DJPMMEHC_01462      K06158  580.93   76.3   1.7e-22 ATP-binding cassette, subfamily F, member 3
  DJPMMEHC_01462      K10021  430.80   75.8   2.4e-22 octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K10191  553.63   75.6   3.6e-22 lactose/L-arabinose transport system ATP-binding protein
  DJPMMEHC_01462      K17204  627.63   75.0   3.3e-22 erythritol transport system ATP-binding protein
  DJPMMEHC_01462      K11962  317.53   75.0   5.5e-22 urea transport system ATP-binding protein
  DJPMMEHC_01462      K10551  678.97   73.6   1.2e-21 D-allose transport system ATP-binding protein [EC:7.5.2.8]
  DJPMMEHC_01462      K11706  396.60   73.5     2e-21 iron/zinc/manganese/copper transport system ATP-binding protein
  DJPMMEHC_01462      K10554  390.77   72.4   3.5e-21 fructose transport system ATP-binding protein
  DJPMMEHC_01462      K16921  284.73   71.8   4.3e-21 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_01462      K11953  527.57   71.7   4.8e-21 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_01462      K02069  171.43   70.1   1.5e-20 UDP-glucose/iron transport system permease protein
  DJPMMEHC_01462      K05781  277.20   69.9   1.9e-20 putative phosphonate transport system ATP-binding protein
  DJPMMEHC_01462      K24712 1113.77   69.5   1.4e-20 D-galactose transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_01462      K17063  443.53   69.4   2.8e-20 arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K10025  455.37   69.3   2.6e-20 arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K10199  482.83   69.3   2.8e-20 glucose/arabinose transport system ATP-binding protein
  DJPMMEHC_01462      K16907  356.07   69.2   3.2e-20 fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01462      K13892  956.43   68.9   2.9e-20 glutathione transport system ATP-binding protein
  DJPMMEHC_01462      K23188  450.77   68.9   3.7e-20 ferric enterobactin transport system ATP-binding protein [EC:7.2.2.17]
  DJPMMEHC_01462      K11952 1189.93   68.5   3.8e-20 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_01462      K02000  399.53   67.8   9.5e-20 glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_01462      K16202  569.93   67.4     9e-20 dipeptide transport system ATP-binding protein
  DJPMMEHC_01462      K06861  278.37   66.9   1.7e-19 lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]
  DJPMMEHC_01462      K02018  245.83   66.9   1.4e-19 molybdate transport system permease protein
  DJPMMEHC_01462      K11080  507.77   65.4     4e-19 mannopine transport system ATP-binding protein
  DJPMMEHC_01462      K10235  556.27   63.4   1.7e-18 alpha-glucoside transport system ATP-binding protein
  DJPMMEHC_01462      K23064  411.13   62.4     3e-18 hydroxyproline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K17314  477.43   62.0   4.1e-18 trehalose transport system ATP-binding protein
  DJPMMEHC_01462      K18232  469.97   61.6   7.4e-18 oleandomycin transport system ATP-binding protein
  DJPMMEHC_01462      K10017  469.17   61.5   6.1e-18 histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K23058  443.10   61.2   7.7e-18 putative lysine/arginine/ornithine/histidine/octopine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01462      K19350  365.87   58.8   4.5e-17 lincosamide and streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_01462      K10195  580.17   58.3   5.6e-17 oligogalacturonide transport system ATP-binding protein
  DJPMMEHC_01462      K23513  732.80   55.1   3.5e-16 riboflavin transport system ATP-binding protein
  DJPMMEHC_01462      K07128  138.13   53.5   1.5e-15 uncharacterized protein
  DJPMMEHC_01462      K19349  649.47   51.2   6.1e-15 pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_01462      K15558       -   46.9   2.4e-13 phthalate transport system ATP-binding protein
  DJPMMEHC_01462      K19229  463.93   46.3   2.8e-13 cationic peptide transport system ATP-binding protein
  DJPMMEHC_01462      K02034  266.17   43.8   1.5e-12 peptide/nickel transport system permease protein
  DJPMMEHC_01462      K06161 1053.50   43.6   1.3e-12 putative syringomycin transport system ATP-binding/permease protein
  DJPMMEHC_01462      K06020  634.97   42.1   4.9e-12 energy-dependent translational throttle protein EttA
  DJPMMEHC_01462      K09693  382.27   41.9   6.3e-12 teichoic acid transport system ATP-binding protein [EC:7.5.2.4]
  DJPMMEHC_01462      K18231  454.87   40.0   1.6e-11 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_01462      K03701  370.63   39.5   1.5e-11 excinuclease ABC subunit A
  DJPMMEHC_01462      K18230  480.77   35.8   2.9e-10 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_01462      K21480  201.07   31.9   4.9e-09 heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]
  DJPMMEHC_01462      K06174  279.07   28.3   5.5e-08 ATP-binding cassette, sub-family E, member 1
  DJPMMEHC_01462      K06946  111.93   27.5   1.7e-07 uncharacterized protein
  DJPMMEHC_01462      K16917  222.10   25.9     7e-07 putative peptide transport system ATP-binding protein
  DJPMMEHC_01462      K09689  222.77   25.2   9.1e-07 capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]
  DJPMMEHC_01462      K06949  100.63   24.6   1.2e-06 ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
  DJPMMEHC_01462      K02029  219.97   23.7   1.9e-06 polar amino acid transport system permease protein
  DJPMMEHC_01462      K09691  389.20   21.1   1.4e-05 lipopolysaccharide transport system ATP-binding protein
  DJPMMEHC_01462      K16214   84.63   20.0   3.2e-05 UDP-N-acetylglucosamine kinase [EC:2.7.1.176]
  DJPMMEHC_01462      K03595  147.93   18.0   8.7e-05 GTPase
  DJPMMEHC_01462      K01998  242.57   17.5   0.00012 branched-chain amino acid transport system permease protein
  DJPMMEHC_01462      K03546  166.57   17.4   0.00013 DNA repair protein SbcC/Rad50
  DJPMMEHC_01462      K03629  116.43   16.7   0.00022 DNA replication and repair protein RecF
  DJPMMEHC_01462      K07459  139.47   16.2   0.00026 putative ATP-dependent endonuclease of the OLD family
  DJPMMEHC_01462      K02283  323.70   15.9   0.00039 pilus assembly protein CpaF [EC:7.4.2.8]
  DJPMMEHC_01462      K03196  293.90   15.7   0.00055 type IV secretion system protein VirB11 [EC:7.4.2.8]
  DJPMMEHC_01462      K12063  240.50   15.6   0.00034 conjugal transfer ATP-binding protein TraC
  DJPMMEHC_01462      K06923  195.20   15.3   0.00079 uncharacterized protein
  DJPMMEHC_01462      K03978  100.70   15.0     0.001 GTP-binding protein
  DJPMMEHC_01462      K04029   96.70   14.9    0.0016 ethanolamine utilization protein EutP
  DJPMMEHC_01462      K02315  143.60   14.7   0.00082 DNA replication protein DnaC
  DJPMMEHC_01462      K03977  241.47   14.1    0.0011 GTPase
  DJPMMEHC_01462      K03650  165.90   14.0    0.0015 tRNA modification GTPase [EC:3.6.-.-]
  DJPMMEHC_01462      K20527  304.90   14.0    0.0017 type IV secretion system protein TrbB [EC:7.4.2.8]
  DJPMMEHC_01462      K10544  407.07   13.9    0.0013 D-xylose transport system permease protein
  DJPMMEHC_01462      K06926   96.60   13.8    0.0019 uncharacterized protein
  DJPMMEHC_01462      K06948  242.40   13.7    0.0021 30S ribosome assembly GTPase
  DJPMMEHC_01462      K07332  380.77   13.7    0.0014 archaeal flagellar protein FlaI
  DJPMMEHC_01462      K12083  619.77   13.4    0.0024 type IV secretion system protein PtlH [EC:7.4.2.8]
  DJPMMEHC_01462      K07391  138.10   12.9    0.0027 magnesium chelatase family protein
  DJPMMEHC_01462      K06925   62.83   12.1     0.011 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
  DJPMMEHC_01462      K04759  107.27   11.9    0.0044 ferrous iron transport protein B
  DJPMMEHC_01462      K23148  173.27   11.7     0.016 cytidine diphosphoramidate kinase [EC:2.7.1.224]
  DJPMMEHC_01462      K21356 1149.07   11.2    0.0065 mitofusin 1 [EC:3.6.5.-]
  DJPMMEHC_01462      K05774  110.73   10.6     0.022 ribose 1,5-bisphosphokinase [EC:2.7.4.23]
  DJPMMEHC_01462      K06928   74.17   10.3     0.028 nucleoside-triphosphatase [EC:3.6.1.15]
  DJPMMEHC_01462      K09882  191.50    9.9     0.032 cobaltochelatase CobS [EC:6.6.1.2]
  DJPMMEHC_01462      K19171  178.13    9.6     0.029 DNA sulfur modification protein DndD
  DJPMMEHC_01462      K01992   18.90    8.0      0.12 ABC-2 type transport system permease protein
* DJPMMEHC_01463      K16012  452.43  618.5  1.3e-186 ATP-binding cassette, subfamily C, bacterial CydC
  DJPMMEHC_01463      K16014  920.83  479.7  2.3e-144 ATP-binding cassette, subfamily C, bacterial CydCD
  DJPMMEHC_01463      K06148  581.00  387.6  1.1e-116 ATP-binding cassette, subfamily C, bacterial
  DJPMMEHC_01463      K11085  724.80  358.7  5.7e-108 ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]
  DJPMMEHC_01463      K06147  622.70  349.8  3.7e-105 ATP-binding cassette, subfamily B, bacterial
  DJPMMEHC_01463      K18890  711.33  340.2    2e-102 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K18889  664.70  328.9   5.7e-99 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K14699  603.53  326.0   5.4e-98 ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]
  DJPMMEHC_01463      K20344  769.87  302.6   4.3e-91 ATP-binding cassette, subfamily C, bacteriocin exporter
  DJPMMEHC_01463      K16013  510.50  298.1   1.5e-89 ATP-binding cassette, subfamily C, bacterial CydD
  DJPMMEHC_01463      K18104  618.43  298.1   8.8e-90 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
  DJPMMEHC_01463      K14698  616.33  297.8   1.7e-89 ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]
  DJPMMEHC_01463      K02021  513.30  291.4   1.5e-87 putative ABC transport system ATP-binding protein
  DJPMMEHC_01463      K18887  706.87  289.8   3.8e-87 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K24846  517.97  282.3     6e-85 ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]
  DJPMMEHC_01463      K18888  706.20  258.9   8.6e-78 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K12541  666.57  257.5     2e-77 ATP-binding cassette, subfamily C, bacterial LapB
  DJPMMEHC_01463      K24708  677.63  257.3   2.1e-77 ATP-binding cassette, subfamily B, putative efflux pump [EC:7.6.2.-]
  DJPMMEHC_01463      K05665 1609.37  239.0   8.9e-72 ATP-binding cassette, subfamily C (CFTR/MRP), member 1 [EC:7.6.2.3]
  DJPMMEHC_01463      K05674 1496.80  234.0   2.5e-70 ATP-binding cassette, subfamily C (CFTR/MRP), member 10
  DJPMMEHC_01463      K11004  957.20  231.4   1.9e-69 ATP-binding cassette, subfamily B, bacterial HlyB/CyaB
  DJPMMEHC_01463      K18217  818.97  229.8   4.7e-69 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_01463      K18893  780.17  229.2   8.1e-69 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K18216  852.50  221.4   1.6e-66 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_01463      K24821  862.80  210.3   3.8e-63 ATP-binding cassette, subfamily B, heavy metal transporter
  DJPMMEHC_01463      K18891  788.30  204.9   1.6e-61 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K13409  689.87  204.3   2.4e-61 ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
  DJPMMEHC_01463      K24819  791.70  200.7   3.7e-60 ATP-binding cassette, subfamily B, beta-glucan exporter [EC:7.5.2.3]
  DJPMMEHC_01463      K20485  585.63  196.4   6.4e-59 ATP-binding cassette, subfamily B, bacterial NisT/SpaT
  DJPMMEHC_01463      K18895 2293.67  188.1   1.8e-56 ATP-binding cassette, subfamily B, salmochelin/enterobactin exporter
  DJPMMEHC_01463      K12530  976.60  186.0     1e-55 ATP-binding cassette, subfamily B, bacterial RtxB
  DJPMMEHC_01463      K02068  246.37  180.4   5.5e-54 UDP-glucose/iron transport system ATP-binding protein
  DJPMMEHC_01463      K05666 1809.23  179.6   4.1e-54 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
  DJPMMEHC_01463      K18892  766.33  176.5   6.4e-53 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K12531  996.53  170.3   5.1e-51 ATP-binding cassette, subfamily B, bacterial RtxE
  DJPMMEHC_01463      K01990  251.30  161.9   2.9e-48 ABC-2 type transport system ATP-binding protein
  DJPMMEHC_01463      K12292 1390.20  159.1   1.5e-47 ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC:3.4.22.-]
  DJPMMEHC_01463      K06857  262.53  157.6   3.9e-47 tungstate transport system ATP-binding protein [EC:7.3.2.6]
  DJPMMEHC_01463      K12536  499.00  157.2   4.8e-47 ATP-binding cassette, subfamily C, type I secretion system permease/ATPase
  DJPMMEHC_01463      K01552  410.27  153.9   6.4e-46 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_01463      K16786  346.13  150.9   5.3e-45 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_01463      K24820 1115.40  148.1   2.8e-44 ATP-binding cassette, subfamily B, fatty acid transporter
  DJPMMEHC_01463      K02006  338.27  146.8   9.5e-44 cobalt/nickel transport system ATP-binding protein
  DJPMMEHC_01463      K02013  257.90  144.8     3e-43 iron complex transport system ATP-binding protein [EC:7.2.2.-]
  DJPMMEHC_01463      K20386       -  143.4   6.3e-43 ATP-binding cassette, subfamily B, bacterial CylB
  DJPMMEHC_01463      K02003  293.10  140.4   8.8e-42 putative ABC transport system ATP-binding protein
  DJPMMEHC_01463      K09810  332.03  138.1   3.5e-41 lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01463      K24911  474.00  136.9   8.1e-41 ATP-binding cassette, subfamily B, bacterial RamB/AmfA
  DJPMMEHC_01463      K16787  343.57  136.2   1.5e-40 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_01463      K09812  292.07  133.8   8.6e-40 cell division transport system ATP-binding protein
  DJPMMEHC_01463      K18894 2140.17  133.7   4.7e-40 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_01463      K02471  423.33  132.2   1.7e-39 vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
  DJPMMEHC_01463      K06160  581.33  131.9   2.4e-39 putative pyoverdin transport system ATP-binding/permease protein
  DJPMMEHC_01463      K02193  194.90  128.7     3e-38 heme exporter protein A [EC:7.6.2.5]
  DJPMMEHC_01463      K10829  364.03  128.7   2.3e-38 ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]
  DJPMMEHC_01463      K23184  357.90  128.6   1.9e-38 ferric citrate transport system ATP-binding protein [EC:7.2.2.18]
  DJPMMEHC_01463      K09817  267.07  128.1   4.1e-38 zinc transport system ATP-binding protein [EC:7.2.2.20]
  DJPMMEHC_01463      K02071  329.70  127.3   7.8e-38 D-methionine transport system ATP-binding protein
  DJPMMEHC_01463      K02065  294.23  127.2   8.2e-38 phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
  DJPMMEHC_01463      K02041  271.80  126.4   1.6e-37 phosphonate transport system ATP-binding protein [EC:7.3.2.2]
  DJPMMEHC_01463      K19340  298.10  126.4   1.2e-37 Cu-processing system ATP-binding protein
  DJPMMEHC_01463      K24040  612.13  126.2   9.3e-38 energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_01463      K24910  513.23  126.1   1.3e-37 ATP-binding cassette, subfamily B, bacterial RamA/AmfB
  DJPMMEHC_01463      K06159  568.50  124.3   4.5e-37 multidrug/microcin transport system ATP-binding/permease protein
  DJPMMEHC_01463      K15497  378.10  123.7   1.1e-36 molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6]
  DJPMMEHC_01463      K02017  359.33  121.2   6.1e-36 molybdate transport system ATP-binding protein [EC:7.3.2.5]
  DJPMMEHC_01463      K02074  282.47  119.5   1.9e-35 zinc/manganese transport system ATP-binding protein
  DJPMMEHC_01463      K16784  271.17  119.0   2.2e-35 biotin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01463      K02036  255.50  117.2   7.6e-35 phosphate transport system ATP-binding protein [EC:7.3.2.1]
  DJPMMEHC_01463      K02028  376.20  115.9     2e-34 polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01463      K02049  347.90  114.5   6.9e-34 NitT/TauT family transport system ATP-binding protein
  DJPMMEHC_01463      K05685  537.13  113.8   7.2e-34 macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]
  DJPMMEHC_01463      K11050  352.17  113.6   9.2e-34 multidrug/hemolysin transport system ATP-binding protein
  DJPMMEHC_01463      K15555  313.20  110.9   7.4e-33 sulfonate transport system ATP-binding protein [EC:7.6.2.14]
  DJPMMEHC_01463      K09814  291.60  109.6   1.3e-32 hemin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01463      K09820  328.13  109.2   1.8e-32 manganese/iron transport system ATP-binding protein
  DJPMMEHC_01463      K05847  355.60  109.1   3.1e-32 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_01463      K02032  399.13  108.0   4.5e-32 peptide/nickel transport system ATP-binding protein
  DJPMMEHC_01463      K02031  395.20  108.0   5.4e-32 peptide/nickel transport system ATP-binding protein
  DJPMMEHC_01463      K19973  340.30  107.7     5e-32 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_01463      K02062  410.03  107.0   1.3e-31 thiamine transport system ATP-binding protein [EC:7.6.2.15]
  DJPMMEHC_01463      K11710  353.93  106.3   1.5e-31 manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
  DJPMMEHC_01463      K09695  345.43  105.8   2.3e-31 lipooligosaccharide transport system ATP-binding protein
  DJPMMEHC_01463      K20459  368.60  105.6   2.9e-31 lantibiotic transport system ATP-binding protein
  DJPMMEHC_01463      K05776  298.33  105.6   2.7e-31 molybdate transport system ATP-binding protein
  DJPMMEHC_01463      K10038  395.67  104.8   3.3e-31 glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01463      K11963  283.10  104.3   4.9e-31 urea transport system ATP-binding protein
  DJPMMEHC_01463      K19309  421.43  103.1   1.7e-30 bacitracin transport system ATP-binding protein
  DJPMMEHC_01463      K11635  382.43  103.1   1.3e-30 putative ABC transport system ATP-binding protein
  DJPMMEHC_01463      K02010  436.07  102.5   1.6e-30 iron(III) transport system ATP-binding protein [EC:7.2.2.7]
  DJPMMEHC_01463      K16963  393.27  102.3   2.1e-30 putative S-methylcysteine transport system ATP-binding protein
  DJPMMEHC_01463      K23060  409.47  101.9   2.7e-30 arginine/lysine/histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01463      K20490  294.70  101.8   3.2e-30 lantibiotic transport system ATP-binding protein
  DJPMMEHC_01463      K05833  184.70   99.0   2.2e-29 putative tryptophan/tyrosine transport system ATP-binding protein
  DJPMMEHC_01463      K10823  490.13   99.0   3.2e-29 oligopeptide transport system ATP-binding protein
  DJPMMEHC_01463      K10824  305.80   99.0   2.8e-29 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_01463      K13896  797.47   98.7     3e-29 microcin C transport system ATP-binding protein
  DJPMMEHC_01463      K15600  258.30   98.5   3.4e-29 putative hydroxymethylpyrimidine transport system ATP-binding protein
  DJPMMEHC_01463      K10112  531.00   97.9   6.5e-29 multiple sugar transport system ATP-binding protein
  DJPMMEHC_01463      K16920  345.40   97.7   5.9e-29 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_01463      K16960  398.73   97.1   8.8e-29 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01463      K10010  381.80   96.5   1.3e-28 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_01463      K15738  633.23   96.5   1.2e-28 ABC transport system ATP-binding/permease protein
  DJPMMEHC_01463      K10831  339.77   96.2     2e-28 taurine transport system ATP-binding protein [EC:7.6.2.7]
  DJPMMEHC_01463      K21397  381.93   96.2   1.6e-28 ABC transport system ATP-binding/permease protein
  DJPMMEHC_01463      K16907  356.07   95.4   3.2e-28 fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_01463      K09697  279.93   94.5   5.6e-28 sodium transport system ATP-binding protein [EC:7.2.2.4]
  DJPMMEHC_01463      K06158  580.93   94.3   6.4e-28 ATP-binding cassette, subfamily F, member 3
