# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  BNDDHPLM_01377      K01857  454.63   78.7   3.5e-23 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]
  BNDDHPLM_01377      K01756  295.70   74.0   7.2e-22 adenylosuccinate lyase [EC:4.3.2.2]
  BNDDHPLM_01377      K01755  183.87   73.6   1.4e-21 argininosuccinate lyase [EC:4.3.2.1]
  BNDDHPLM_01377      K14681  984.17   44.0   9.3e-13 argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1]
* BNDDHPLM_01379      K07053   85.50  301.3   1.2e-90 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
  BNDDHPLM_01379      K20859  272.13  165.0   2.1e-49 phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]
  BNDDHPLM_01379      K14162 1024.40   45.3   2.8e-13 error-prone DNA polymerase [EC:2.7.7.7]
  BNDDHPLM_01379      K02337  910.33   34.7   4.5e-10 DNA polymerase III subunit alpha [EC:2.7.7.7]
  BNDDHPLM_01379      K04477  256.43   34.2   1.6e-09 putative hydrolase
  BNDDHPLM_01379      K03763  834.27   30.7   5.3e-09 DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]
  BNDDHPLM_01379      K02347  330.23   21.4   6.9e-06 DNA polymerase (family X)
* BNDDHPLM_01380      K00254  177.60  434.5  6.2e-131 dihydroorotate dehydrogenase [EC:1.3.5.2]
  BNDDHPLM_01380      K00226  260.50  136.2   1.7e-40 dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]
  BNDDHPLM_01380      K17828  292.10  112.8   1.5e-33 dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
  BNDDHPLM_01380      K17723  445.67   63.9   1.1e-18 dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
  BNDDHPLM_01380      K00207  417.00   43.3   1.2e-12 dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]
  BNDDHPLM_01380      K02823  226.03   23.2   2.4e-06 dihydroorotate dehydrogenase electron transfer subunit
  BNDDHPLM_01380      K12527  594.47   12.7    0.0017 putative selenate reductase [EC:1.97.1.9]
  BNDDHPLM_01380      K05540  284.73   12.3    0.0058 tRNA-dihydrouridine synthase B [EC:1.-.-.-]
  BNDDHPLM_01381      K09960  125.27   43.2   3.4e-12 uncharacterized protein
* BNDDHPLM_01383      K09961  114.10  384.9  6.1e-116 uncharacterized protein
* BNDDHPLM_01384      K06909   40.77  277.5   2.9e-83 phage terminase large subunit
* BNDDHPLM_01385      K07474   26.00   80.8   1.9e-23 phage terminase small subunit
  BNDDHPLM_01385      K00203  120.90   12.2     0.013 formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]
  BNDDHPLM_01386      K15773   59.73   44.4   1.7e-12 HTH-type transcriptional regulator / antitoxin HipB
  BNDDHPLM_01386      K22300   65.57   40.1   4.3e-11 HTH-type transcriptional regulator, cell division transcriptional repressor
  BNDDHPLM_01386      K22299   75.30   36.0     8e-10 HTH-type transcriptional regulator, competence development regulator
  BNDDHPLM_01386      K23779  100.90   32.9   4.3e-09 XRE family transcriptional regulator, regulator of sulfur utilization
  BNDDHPLM_01386      K07729   62.07   29.4   5.8e-08 putative transcriptional regulator
  BNDDHPLM_01386      K21686  293.17   28.2   8.9e-08 XRE family transcriptional regulator, fatty acid utilization regulator
  BNDDHPLM_01386      K07726   44.80   26.6   3.8e-07 putative transcriptional regulator
  BNDDHPLM_01386      K07731  172.97   23.9     2e-06 putative transcriptional regulator
  BNDDHPLM_01386      K14056  130.60   23.8   2.6e-06 HTH-type transcriptional regulator, repressor for puuD
  BNDDHPLM_01386      K22206  211.60   22.2   6.4e-06 XRE family transcriptional regulator, thiamine biosynthesis regulator
  BNDDHPLM_01386      K18830   73.53   22.0   1.4e-05 HTH-type transcriptional regulator / antitoxin PezA
  BNDDHPLM_01386      K07110  631.20   20.8   1.8e-05 XRE family transcriptional regulator, fatty acid utilization regulator
  BNDDHPLM_01386      K13655   62.37   20.3   4.8e-05 HTH-type transcriptional regulator / antitoxin MqsA
  BNDDHPLM_01386      K21498   80.00   18.3   0.00023 antitoxin HigA-1
  BNDDHPLM_01386      K15539   48.87   15.9   0.00075 cytoskeleton protein RodZ
  BNDDHPLM_01386      K07108   81.53   14.9     0.002 uncharacterized protein
  BNDDHPLM_01386      K22302   36.40   13.8    0.0049 transcriptional repressor of cell division inhibition gene dicB
  BNDDHPLM_01386      K09714  101.80   13.2    0.0049 HTH-type transcriptional regulator, fmd operon transcriptional regulator
  BNDDHPLM_01386      K03497   54.63   12.6    0.0061 ParB family transcriptional regulator, chromosome partitioning protein
  BNDDHPLM_01386      K07727   48.00   12.4      0.01 putative transcriptional regulator
  BNDDHPLM_01386      K07728  151.07   12.1    0.0079 putative transcriptional regulator
  BNDDHPLM_01386      K01994   92.73   12.0     0.014 LuxR family transcriptional regulator, transcriptional regulator of spore coat protein
  BNDDHPLM_01386      K03090  272.87   11.9    0.0074 RNA polymerase sigma-B factor
  BNDDHPLM_01387      K12280   93.20   16.5   0.00039 MSHA biogenesis protein MshJ
  BNDDHPLM_01387      K13052   53.00   14.7    0.0023 cell division protein DivIC
  BNDDHPLM_01387      K02664   59.20   14.1    0.0033 type IV pilus assembly protein PilO
  BNDDHPLM_01387      K06434   45.10   10.5     0.049 small acid-soluble spore protein (thioredoxin-like protein)
* BNDDHPLM_01388      K03791  108.30  233.0   9.4e-70 putative chitinase
  BNDDHPLM_01388      K20547  329.20   32.9   3.1e-09 basic endochitinase B [EC:3.2.1.14]
  BNDDHPLM_01393      K19170  143.30   12.1    0.0063 DNA sulfur modification protein DndC
  BNDDHPLM_01394      K12212   70.77   22.3     1e-05 intracellular multiplication protein IcmJ
  BNDDHPLM_01394      K07451   38.60   18.2    0.0001 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
  BNDDHPLM_01395      K06284   87.83   18.7   0.00011 AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes
  BNDDHPLM_01395      K03059   45.83   13.3    0.0048 DNA-directed RNA polymerase subunit P [EC:2.7.7.6]
  BNDDHPLM_01395      K06933   65.37   13.1    0.0046 uncharacterized protein
  BNDDHPLM_01395      K02402   83.03   11.9     0.011 flagellar transcriptional activator FlhC
  BNDDHPLM_01395      K03095   58.57   10.2     0.039 SprT-like protein
  BNDDHPLM_01398      K01005   34.07   11.1     0.021 polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
  BNDDHPLM_01399      K02086   54.77   20.9   1.9e-05 DNA replication protein
  BNDDHPLM_01399      K18996  128.97   14.9    0.0011 replication initiation protein RepC
  BNDDHPLM_01399      K07721   66.57   13.6    0.0038 ArsR family transcriptional regulator
  BNDDHPLM_01399      K07725   66.03   12.9    0.0047 CRISPR-associated protein Csa3
  BNDDHPLM_01399      K09012  125.00   12.0     0.012 DeoR family transcriptional regulator, suf operon transcriptional repressor
* BNDDHPLM_01400      K07741   37.57   47.9   1.8e-13 anti-repressor protein
  BNDDHPLM_01401      K22027  325.90   13.8    0.0018 indole-3-acetate monooxygenase [EC:1.14.13.235]
* BNDDHPLM_01402      K22302   36.40   56.5   2.2e-16 transcriptional repressor of cell division inhibition gene dicB
  BNDDHPLM_01403      K22300   65.57   28.1   2.1e-07 HTH-type transcriptional regulator, cell division transcriptional repressor
  BNDDHPLM_01403      K07727   48.00   18.2   0.00016 putative transcriptional regulator
  BNDDHPLM_01403      K03503  127.27   17.3   0.00028 DNA polymerase V [EC:3.4.21.-]
  BNDDHPLM_01403      K07729   62.07   15.2    0.0013 putative transcriptional regulator
  BNDDHPLM_01403      K18830   73.53   15.1    0.0019 HTH-type transcriptional regulator / antitoxin PezA
  BNDDHPLM_01403      K22299   75.30   13.0    0.0099 HTH-type transcriptional regulator, competence development regulator
  BNDDHPLM_01403      K14056  130.60   10.9     0.025 HTH-type transcriptional regulator, repressor for puuD
* BNDDHPLM_01407      K09946   33.03   47.2   1.8e-13 uncharacterized protein
  BNDDHPLM_01407      K24715  179.27   11.8      0.01 steroid C-25 hydroxylase gamma subunit
  BNDDHPLM_01409      K06427   84.77   12.3     0.014 small acid-soluble spore protein J (minor)
  BNDDHPLM_01411      K12472  260.33   15.2   0.00044 epidermal growth factor receptor substrate 15
  BNDDHPLM_01411      K03529  565.80   15.1   0.00033 chromosome segregation protein
  BNDDHPLM_01411      K10107  178.43    9.9     0.026 capsular polysaccharide transport system permease protein
  BNDDHPLM_01411      K05802  469.77    9.3     0.037 potassium-dependent mechanosensitive channel
  BNDDHPLM_01411      K07164   77.33    8.0      0.15 uncharacterized protein
  BNDDHPLM_01411      K20478  237.57    7.3     0.041 golgin subfamily B member 1
  BNDDHPLM_01411      K19326 3210.03    6.3     0.026 nesprin-1
  BNDDHPLM_01411      K19233  103.83    6.3      0.62 ECM component-binding autotransporter adhesin
  BNDDHPLM_01411      K13408  235.10    4.5       1.2 membrane fusion protein
* BNDDHPLM_01412      K07741   37.57  108.6   5.9e-32 anti-repressor protein
  BNDDHPLM_01414      K18909  111.77   15.3    0.0013 MarR family transcriptional regulator, repressor for mepA
  BNDDHPLM_01415      K14059  177.10   28.0   1.6e-07 integrase
  BNDDHPLM_01415      K03733  323.97   20.4   2.9e-05 integrase/recombinase XerC
  BNDDHPLM_01415      K04763  191.43   15.4   0.00068 integrase/recombinase XerD
  BNDDHPLM_01417      K18921   80.77   12.2     0.014 protein HokB
* BNDDHPLM_01418      K01420  203.83  305.2   6.8e-92 CRP/FNR family transcriptional regulator, anaerobic regulatory protein
  BNDDHPLM_01418      K21562  188.77  162.1   1.7e-48 CRP/FNR family transcriptional regulator, anaerobic regulatory protein
  BNDDHPLM_01418      K15861  227.40  152.5   1.1e-45 CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein
  BNDDHPLM_01418      K21556  250.73  135.0   1.9e-40 CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator
  BNDDHPLM_01418      K21563  195.13  134.2     6e-40 CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator
  BNDDHPLM_01418      K21564  209.67  123.7   6.2e-37 CRP/FNR family transcriptional regulator, nitrogen oxide reductase regulator
  BNDDHPLM_01418      K21561  211.00   98.2     4e-29 CRP/FNR family transcriptional regulator, global nitrogen regulator
  BNDDHPLM_01418      K10914  132.07   96.4   2.5e-28 CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
  BNDDHPLM_01418      K13642  207.87   80.5   9.6e-24 CRP/FNR family transcriptional regulator, transcriptional activator FtrB
  BNDDHPLM_01418      K21828  158.53   68.4   5.5e-20 CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator
  BNDDHPLM_01418      K16326  154.10   67.5   1.1e-19 CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator
  BNDDHPLM_01418      K21555  149.53   63.1   2.1e-18 CRP/FNR family transcriptional regulator, carbon monoxide oxidation system transcription regulator
  BNDDHPLM_01418      K21558  340.53   51.1     1e-14 CRP/FNR family transcriptional regulator, reductive dehalogenation system regulator
  BNDDHPLM_01418      K22490  258.83   46.9   2.4e-13 CRP/FNR family transcriptional regulator, LitR-dependent transcriptional activator
  BNDDHPLM_01418      K14676  545.77   33.7   7.9e-10 lysophospholipid hydrolase [EC:3.1.1.5]
  BNDDHPLM_01418      K07182  126.83   33.1   2.3e-09 CBS domain-containing protein
  BNDDHPLM_01418      K21884  179.00   31.7   9.1e-09 CRP/FNR family transcriptional regulator, cAMP and macrophage regulator
  BNDDHPLM_01418      K15974  112.97   12.6    0.0074 MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB
  BNDDHPLM_01418      K11531  313.57   12.3    0.0072 lsr operon transcriptional repressor
  BNDDHPLM_01418      K23775   99.17   11.1     0.023 MarR family transcriptional regulator, organic hydroperoxide resistance regulator
* BNDDHPLM_01419      K14055  139.03  361.4  4.7e-109 universal stress protein E
  BNDDHPLM_01419      K11932  161.17   62.0   6.7e-18 universal stress protein G
  BNDDHPLM_01419      K06149  124.57   60.9   1.2e-17 universal stress protein A
  BNDDHPLM_01419      K14061  135.30   44.8   1.7e-12 universal stress protein F
  BNDDHPLM_01419      K23347  304.77   31.3   1.4e-08 probable Kdp system regulatory protein
  BNDDHPLM_01419      K07090   40.93   26.9   1.9e-07 uncharacterized protein
  BNDDHPLM_01419      K14064  180.03   25.2   1.4e-06 universal stress protein C
  BNDDHPLM_01419      K09147   73.80   11.7     0.013 uncharacterized protein
  BNDDHPLM_01420      K10094  100.67   85.6   3.8e-25 nickel transport protein
  BNDDHPLM_01420      K16915   47.70    8.1       0.2 nickel transport protein
* BNDDHPLM_01421      K11175  188.20  283.0   3.6e-85 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
  BNDDHPLM_01421      K11787 1157.67  213.1   5.5e-64 phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]
  BNDDHPLM_01421      K01433  204.13  145.1   3.2e-43 formyltetrahydrofolate deformylase [EC:3.5.1.10]
  BNDDHPLM_01421      K01492  915.33  142.1   1.8e-42 phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3]
  BNDDHPLM_01421      K00604  259.73  108.6   4.4e-32 methionyl-tRNA formyltransferase [EC:2.1.2.9]
  BNDDHPLM_01421      K22885  190.13   54.8     1e-15 dTDP-4-amino-4,6-dideoxyglucose formyltransferase [EC:2.3.1.-]
  BNDDHPLM_01421      K10011  904.63   45.9   2.5e-13 UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305]
  BNDDHPLM_01421      K12082  597.67   11.0     0.014 type IV secretion system protein PtlG
* BNDDHPLM_01422      K01933  150.27  602.0  1.3e-181 phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
  BNDDHPLM_01422      K11787 1157.67  469.0  2.9e-141 phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]
  BNDDHPLM_01422      K00872  237.87  169.7   9.9e-51 homoserine kinase [EC:2.7.1.39]
  BNDDHPLM_01422      K00946  143.33   46.1   3.5e-13 thiamine-monophosphate kinase [EC:2.7.4.16]
  BNDDHPLM_01422      K04655  171.23   46.0   3.3e-13 hydrogenase expression/formation protein HypE
  BNDDHPLM_01422      K01008  141.03   38.3   6.1e-11 selenide, water dikinase [EC:2.7.9.3]
  BNDDHPLM_01422      K07123  152.33   24.6   9.9e-07 uncharacterized protein
  BNDDHPLM_01422      K23269  732.43   21.6   4.9e-06 phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]
* BNDDHPLM_01423      K16066  374.00  413.7  8.4e-125 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]
  BNDDHPLM_01423      K05886  392.40  338.3  2.6e-102 serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
  BNDDHPLM_01423      K15373  403.33  293.2   1.4e-88 sulfoacetaldehyde reductase [EC:1.1.1.313]
  BNDDHPLM_01423      K07124  230.87  183.9   5.4e-55 uncharacterized protein
  BNDDHPLM_01423      K07535  317.37  164.8   2.6e-49 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]
  BNDDHPLM_01423      K00059  271.37  160.1   7.5e-48 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
  BNDDHPLM_01423      K00039  256.13  155.2   2.4e-46 ribitol 2-dehydrogenase [EC:1.1.1.56]
  BNDDHPLM_01423      K18009  304.03  153.2   7.8e-46 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
  BNDDHPLM_01423      K03366  323.60  151.0   2.8e-45 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
  BNDDHPLM_01423      K21883  280.97  149.7     9e-45 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]
  BNDDHPLM_01423      K00034  345.10  145.0   2.1e-43 glucose 1-dehydrogenase [EC:1.1.1.47]
  BNDDHPLM_01423      K12677  413.77  144.6   4.2e-43 clavulanate-9-aldehyde reducatase
  BNDDHPLM_01423      K14189  186.47  137.2   5.9e-41 uncharacterized oxidoreductase [EC:1.-.-.-]
  BNDDHPLM_01423      K00076  275.37  134.2   4.1e-40 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
  BNDDHPLM_01423      K00038  295.53  133.2   7.6e-40 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]
  BNDDHPLM_01423      K18335  258.53  131.2     4e-39 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
  BNDDHPLM_01423      K00023  325.30  128.0   3.7e-38 acetoacetyl-CoA reductase [EC:1.1.1.36]
  BNDDHPLM_01423      K00019  258.07  127.9   4.6e-38 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
  BNDDHPLM_01423      K00046  315.37  127.5   4.3e-38 gluconate 5-dehydrogenase [EC:1.1.1.69]
  BNDDHPLM_01423      K10251  215.07  126.8     1e-37 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330]
  BNDDHPLM_01423      K12420  308.37  125.9   1.9e-37 ketoreductase [EC:1.1.1.-]
  BNDDHPLM_01423      K19548  387.83  123.7   7.4e-37 dihydroanticapsin dehydrogenase [EC:1.1.1.385]
  BNDDHPLM_01423      K00216  241.83  119.0     2e-35 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
  BNDDHPLM_01423      K05296  300.57  117.2   7.3e-35 3(or 17)beta-hydroxysteroid dehydrogenase [EC:1.1.1.51]
  BNDDHPLM_01423      K11165  327.10  114.3   5.1e-34 dehydrogenase/reductase SDR family member 7 [EC:1.1.-.-]
  BNDDHPLM_01423      K03331  249.07  113.4   1.2e-33 L-xylulose reductase [EC:1.1.1.10]
  BNDDHPLM_01423      K16216  191.13  112.4   2.6e-33 benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]
  BNDDHPLM_01423      K00065  323.57  112.0   2.3e-33 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
  BNDDHPLM_01423      K21620  382.67  112.0   2.6e-33 galactitol 2-dehydrogenase [EC:1.1.1.16]
  BNDDHPLM_01423      K00069  203.70  106.0   1.7e-31 15-hydroxyprostaglandin dehydrogenase (NAD) [EC:1.1.1.141]
  BNDDHPLM_01423      K11049  345.03  105.3   2.7e-31 CylG protein
  BNDDHPLM_01423      K00068  267.73  101.1   8.2e-30 sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]
  BNDDHPLM_01423      K11166  329.70  101.0   6.9e-30 dehydrogenase/reductase SDR family member 7B [EC:1.1.-.-]
  BNDDHPLM_01423      K08261  422.27  100.5   8.1e-30 D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21]
  BNDDHPLM_01423      K15734  247.73   99.7   1.8e-29 all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
  BNDDHPLM_01423      K20900  440.73   98.9   3.2e-29 D-threitol dehydrogenase (NAD+) [EC:1.1.1.403]
  BNDDHPLM_01423      K10780  259.07   97.8   6.5e-29 enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]
  BNDDHPLM_01423      K04708  223.07   97.3   8.3e-29 3-dehydrosphinganine reductase [EC:1.1.1.102]
  BNDDHPLM_01423      K17754  361.97   97.1   8.8e-29 cyclopentanol dehydrogenase [EC:1.1.1.163]
  BNDDHPLM_01423      K08683  247.70   96.3   1.5e-28 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178]
  BNDDHPLM_01423      K03793  235.73   95.5   2.8e-28 pteridine reductase [EC:1.5.1.33]
  BNDDHPLM_01423      K22215  373.70   93.9   8.6e-28 galactose dehydrogenase [EC:1.1.1.48 1.1.1.120]
  BNDDHPLM_01423      K14633  376.33   90.0   1.4e-26 ketoreductase RED2 [EC:1.1.1.-]
  BNDDHPLM_01423      K22322  372.77   88.5   3.9e-26 A-factor type gamma-butyrolactone 1'-reductase (1S-forming) [EC:1.1.1.413]
  BNDDHPLM_01423      K22185  352.00   87.7   7.5e-26 D-xylose 1-dehydrogenase [EC:1.1.1.175]
  BNDDHPLM_01423      K16652  182.33   87.6   7.9e-26 decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]
  BNDDHPLM_01423      K17742  308.63   85.5   3.8e-25 sorbose reductase [EC:1.1.1.289]
  BNDDHPLM_01423      K11147  404.03   84.9   4.5e-25 dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]
  BNDDHPLM_01423      K13774  354.30   83.7   1.1e-24 citronellol/citronellal dehydrogenase
  BNDDHPLM_01423      K22251  378.37   82.6   3.3e-24 glycerol dehydrogenase [EC:1.1.1.6]
  BNDDHPLM_01423      K18609  375.50   81.7   4.9e-24 pyridoxal 4-dehydrogenase [EC:1.1.1.107]
  BNDDHPLM_01423      K07548  464.30   80.6   1.2e-23 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.35]
  BNDDHPLM_01423      K22606  327.27   77.5   9.8e-23 3beta-hydroxycholanate 3-dehydrogenase (NAD+) [EC:1.1.1.391]
  BNDDHPLM_01423      K08081  279.80   76.7   1.8e-22 tropinone reductase I [EC:1.1.1.206]
  BNDDHPLM_01423      K05711  386.07   76.0   2.4e-22 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]
  BNDDHPLM_01423      K10620  310.40   75.9   3.9e-22 2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase [EC:1.3.1.58]
  BNDDHPLM_01423      K13775  236.83   74.2     8e-22 citronellol/citronellal dehydrogenase
  BNDDHPLM_01423      K22605  468.37   72.1   5.6e-21 3alpha-hydroxycholanate dehydrogenase (NADP+) [EC:1.1.1.392]
  BNDDHPLM_01423      K19336  324.33   71.8   6.3e-21 cyclic-di-GMP-binding biofilm dispersal mediator protein
  BNDDHPLM_01423      K11610  387.93   71.2   9.2e-21 beta-ketoacyl ACP reductase [EC:1.1.1.100]
  BNDDHPLM_01423      K00079  336.20   69.9   2.1e-20 carbonyl reductase 1 [EC:1.1.1.184 1.1.1.189 1.1.1.197]
  BNDDHPLM_01423      K21702  566.30   68.3   8.3e-20 galactitol 2-dehydrogenase (L-tagatose-forming) [EC:1.1.1.406]
  BNDDHPLM_01423      K12466  422.87   66.3   2.3e-19 (+)-trans-carveol dehydrogenase [EC:1.1.1.275]
  BNDDHPLM_01423      K11163  210.70   65.7   3.1e-19 dehydrogenase/reductase SDR family member 1 [EC:1.1.-.-]
  BNDDHPLM_01423      K08690  481.37   63.5   1.7e-18 cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase [EC:1.3.1.56]
  BNDDHPLM_01423      K18337  295.70   62.7   2.8e-18 L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]
  BNDDHPLM_01423      K17745  399.30   62.4   3.8e-18 sepiapterin reductase [EC:1.1.1.325]
  BNDDHPLM_01423      K11153  446.60   62.0   3.6e-18 retinol dehydrogenase 12 [EC:1.1.1.300]
  BNDDHPLM_01423      K07547  364.23   60.6   1.3e-17 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit [EC:1.1.1.35]
  BNDDHPLM_01423      K10617       -   59.9   3.2e-17 p-cumic alcohol dehydrogenase
  BNDDHPLM_01423      K14730  513.07   59.1   3.5e-17 (-)-trans-carveol dehydrogenase [EC:1.1.1.243]
  BNDDHPLM_01423      K07753  382.27   58.4   6.6e-17 peroxisomal trans-2-enoyl-CoA reductase [EC:1.3.1.38]
  BNDDHPLM_01423      K15238       -   58.3     7e-17 2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-]
  BNDDHPLM_01423      K17747  470.00   58.3   7.6e-17 1-deoxy-11beta-hydroxypentalenate dehydrogenase [EC:1.1.1.340]
  BNDDHPLM_01423      K00084  497.37   57.5   1.1e-16 carbonyl reductase 3 [EC:1.1.1.184]
  BNDDHPLM_01423      K18333  239.23   57.5   1.2e-16 L-fucose dehydrogenase
  BNDDHPLM_01423      K05783  409.33   56.5   2.6e-16 dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]
  BNDDHPLM_01423      K12703  515.60   55.6   4.3e-16 novobiocin biosynthesis protein NovJ
  BNDDHPLM_01423      K16269  598.70   52.5   3.5e-15 cis-1,2-dihydrobenzene-1,2-diol/chlorobenzene dihydrodiol dehydrogenase [EC:1.3.1.19 1.3.1.119]
  BNDDHPLM_01423      K00218  258.37   52.5   3.6e-15 protochlorophyllide reductase [EC:1.3.1.33]
  BNDDHPLM_01423      K18535       -   52.3   5.6e-15 putative oxidoreductase
  BNDDHPLM_01423      K11162  471.80   52.2   4.9e-15 retinol dehydrogenase 14 [EC:1.1.1.-]
  BNDDHPLM_01423      K15944  395.67   52.0   5.4e-15 nogalaviketone/aklaviketone reductase [EC:1.1.1.- 1.1.1.362]
  BNDDHPLM_01423      K13938  213.87   50.9   1.1e-14 dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
  BNDDHPLM_01423      K21681  418.67   49.4   2.4e-14 ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]
  BNDDHPLM_01423      K11161  500.07   44.5   7.5e-13 retinol dehydrogenase 13 [EC:1.1.1.300]
  BNDDHPLM_01423      K09461  417.27   44.4   5.9e-13 anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
  BNDDHPLM_01423      K18257  623.97   44.3   1.1e-12 cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase [EC:1.3.1.49]
  BNDDHPLM_01423      K14468 1652.50   43.8   7.6e-13 malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298]
  BNDDHPLM_01423      K23231  404.80   43.1   3.4e-12 7beta-hydroxysteroid dehydrogenase (NADP+) [EC:1.1.1.201]
  BNDDHPLM_01423      K20425  266.27   42.8   3.4e-12 cyclitol oxidoreductase
  BNDDHPLM_01423      K11152  553.93   39.6   2.4e-11 retinol dehydrogenase 11 [EC:1.1.1.300]
  BNDDHPLM_01423      K05784  479.97   38.8   3.3e-11 benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-]
  BNDDHPLM_01423      K14582  441.23   36.8   2.7e-10 cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase [EC:1.3.1.29 1.3.1.60]
  BNDDHPLM_01423      K01784  268.07   36.2   3.7e-10 UDP-glucose 4-epimerase [EC:5.1.3.2]
  BNDDHPLM_01423      K14746       -   35.9   5.9e-10 (S)-1-phenylethanol dehydrogenase [EC:1.1.1.311]
